,e,mode_dispatch,is_bid,start_time,end_time,qmtp,mode_market,rate_id,meter_id,p_bid,meter_interval_id,q_bid
821,0.0422704,1.0,True,2021-09-22T11:20:00,2021-09-22T11:25:00,0.507245,1.0,1,6,0.0,822,0.507245
822,0.0324725,1.0,True,2021-09-22T11:25:00,2021-09-22T11:30:00,0.38967,1.0,1,1,0.0,823,0.38967
823,0.0415962,1.0,True,2021-09-22T11:25:00,2021-09-22T11:30:00,0.499154,1.0,1,2,0.0,824,0.499154
824,0.0405992,1.0,True,2021-09-22T11:25:00,2021-09-22T11:30:00,0.487191,1.0,1,3,0.0,825,0.487191
825,0.0381203,1.0,True,2021-09-22T11:25:00,2021-09-22T11:30:00,0.457444,1.0,1,4,0.0,826,0.457444
826,0.0455127,1.0,True,2021-09-22T11:25:00,2021-09-22T11:30:00,0.546152,1.0,1,5,0.0,827,0.546152
827,0.0426432,1.0,True,2021-09-22T11:25:00,2021-09-22T11:30:00,0.511719,1.0,1,6,0.0,828,0.511719
828,0.0327408,1.0,True,2021-09-22T11:30:00,2021-09-22T11:35:00,0.39289,1.0,1,1,0.0,829,0.39289
829,0.0419399,1.0,True,2021-09-22T11:30:00,2021-09-22T11:35:00,0.503279,1.0,1,2,0.0,830,0.503279
830,0.0409347,1.0,True,2021-09-22T11:30:00,2021-09-22T11:35:00,0.491217,1.0,1,3,0.0,831,0.491217
831,0.0384353,1.0,True,2021-09-22T11:30:00,2021-09-22T11:35:00,0.461224,1.0,1,4,0.0,832,0.461224
832,0.0458888,1.0,True,2021-09-22T11:30:00,2021-09-22T11:35:00,0.550665,1.0,1,5,0.0,833,0.550665
833,0.0429956,1.0,True,2021-09-22T11:30:00,2021-09-22T11:35:00,0.515947,1.0,1,6,0.0,834,0.515947
834,0.032993,1.0,True,2021-09-22T11:35:00,2021-09-22T11:40:00,0.395916,1.0,1,1,0.0,835,0.395916
835,0.042263,1.0,True,2021-09-22T11:35:00,2021-09-22T11:40:00,0.507156,1.0,1,2,0.0,836,0.507156
836,0.0412501,1.0,True,2021-09-22T11:35:00,2021-09-22T11:40:00,0.495001,1.0,1,3,0.0,837,0.495001
837,0.0387314,1.0,True,2021-09-22T11:35:00,2021-09-22T11:40:00,0.464777,1.0,1,4,0.0,838,0.464777
838,0.0462422,1.0,True,2021-09-22T11:35:00,2021-09-22T11:40:00,0.554907,1.0,1,5,0.0,839,0.554907
839,0.0433268,1.0,True,2021-09-22T11:35:00,2021-09-22T11:40:00,0.519921,1.0,1,6,0.0,840,0.519921
840,0.0332314,1.0,True,2021-09-22T11:40:00,2021-09-22T11:45:00,0.398777,1.0,1,1,0.0,841,0.398777
841,0.0425684,1.0,True,2021-09-22T11:40:00,2021-09-22T11:45:00,0.510821,1.0,1,2,0.0,842,0.510821
842,0.0415482,1.0,True,2021-09-22T11:40:00,2021-09-22T11:45:00,0.498578,1.0,1,3,0.0,843,0.498578
843,0.0390113,1.0,True,2021-09-22T11:40:00,2021-09-22T11:45:00,0.468136,1.0,1,4,0.0,844,0.468136
844,0.0465764,1.0,True,2021-09-22T11:40:00,2021-09-22T11:45:00,0.558917,1.0,1,5,0.0,845,0.558917
845,0.0436399,1.0,True,2021-09-22T11:40:00,2021-09-22T11:45:00,0.523679,1.0,1,6,0.0,846,0.523679
846,0.0334536,1.0,True,2021-09-22T11:45:00,2021-09-22T11:50:00,0.401443,1.0,1,1,0.0,847,0.401443
847,0.042853,1.0,True,2021-09-22T11:45:00,2021-09-22T11:50:00,0.514236,1.0,1,2,0.0,848,0.514236
848,0.0418259,1.0,True,2021-09-22T11:45:00,2021-09-22T11:50:00,0.501911,1.0,1,3,0.0,849,0.501911
849,0.0392722,1.0,True,2021-09-22T11:45:00,2021-09-22T11:50:00,0.471266,1.0,1,4,0.0,850,0.471266
850,0.0468878,1.0,True,2021-09-22T11:45:00,2021-09-22T11:50:00,0.562654,1.0,1,5,0.0,851,0.562654
851,0.0439317,1.0,True,2021-09-22T11:45:00,2021-09-22T11:50:00,0.52718,1.0,1,6,0.0,852,0.52718
852,0.0336606,1.0,True,2021-09-22T11:50:00,2021-09-22T11:55:00,0.403927,1.0,1,1,0.0,853,0.403927
853,0.0431181,1.0,True,2021-09-22T11:50:00,2021-09-22T11:55:00,0.517417,1.0,1,2,0.0,854,0.517417
854,0.0420847,1.0,True,2021-09-22T11:50:00,2021-09-22T11:55:00,0.505017,1.0,1,3,0.0,855,0.505017
855,0.0395151,1.0,True,2021-09-22T11:50:00,2021-09-22T11:55:00,0.474181,1.0,1,4,0.0,856,0.474181
856,0.0471779,1.0,True,2021-09-22T11:50:00,2021-09-22T11:55:00,0.566135,1.0,1,5,0.0,857,0.566135
857,0.0442034,1.0,True,2021-09-22T11:50:00,2021-09-22T11:55:00,0.530441,1.0,1,6,0.0,858,0.530441
858,0.0338522,1.0,True,2021-09-22T11:55:00,2021-09-22T12:00:00,0.406227,1.0,1,1,0.0,859,0.406227
859,0.0433637,1.0,True,2021-09-22T11:55:00,2021-09-22T12:00:00,0.520364,1.0,1,2,0.0,860,0.520364
860,0.0423244,1.0,True,2021-09-22T11:55:00,2021-09-22T12:00:00,0.507893,1.0,1,3,0.0,861,0.507893
861,0.0397402,1.0,True,2021-09-22T11:55:00,2021-09-22T12:00:00,0.476882,1.0,1,4,0.0,862,0.476882
862,0.0474466,1.0,True,2021-09-22T11:55:00,2021-09-22T12:00:00,0.569359,1.0,1,5,0.0,863,0.569359
863,0.0444552,1.0,True,2021-09-22T11:55:00,2021-09-22T12:00:00,0.533462,1.0,1,6,0.0,864,0.533462
864,0.0340287,1.0,True,2021-09-22T12:00:00,2021-09-22T12:05:00,0.408345,1.0,1,1,0.0,865,0.408345
865,0.0435897,1.0,True,2021-09-22T12:00:00,2021-09-22T12:05:00,0.523077,1.0,1,2,0.0,866,0.523077
866,0.042545,1.0,True,2021-09-22T12:00:00,2021-09-22T12:05:00,0.51054,1.0,1,3,0.0,867,0.51054
867,0.0399473,1.0,True,2021-09-22T12:00:00,2021-09-22T12:05:00,0.479368,1.0,1,4,0.0,868,0.479368
868,0.0476939,1.0,True,2021-09-22T12:00:00,2021-09-22T12:05:00,0.572327,1.0,1,5,0.0,869,0.572327
869,0.0446869,1.0,True,2021-09-22T12:00:00,2021-09-22T12:05:00,0.536243,1.0,1,6,0.0,870,0.536243
870,0.0341982,1.0,True,2021-09-22T12:05:00,2021-09-22T12:10:00,0.410378,1.0,1,1,0.0,871,0.410378
871,0.0438068,1.0,True,2021-09-22T12:05:00,2021-09-22T12:10:00,0.525681,1.0,1,2,0.0,872,0.525681
872,0.0427568,1.0,True,2021-09-22T12:05:00,2021-09-22T12:10:00,0.513082,1.0,1,3,0.0,873,0.513082
873,0.0401462,1.0,True,2021-09-22T12:05:00,2021-09-22T12:10:00,0.481754,1.0,1,4,0.0,874,0.481754
874,0.0479313,1.0,True,2021-09-22T12:05:00,2021-09-22T12:10:00,0.575176,1.0,1,5,0.0,875,0.575176
875,0.0449094,1.0,True,2021-09-22T12:05:00,2021-09-22T12:10:00,0.538913,1.0,1,6,0.0,876,0.538913
876,0.0343527,1.0,True,2021-09-22T12:10:00,2021-09-22T12:15:00,0.412232,1.0,1,1,0.0,877,0.412232
877,0.0440047,1.0,True,2021-09-22T12:10:00,2021-09-22T12:15:00,0.528056,1.0,1,2,0.0,878,0.528056
878,0.04295,1.0,True,2021-09-22T12:10:00,2021-09-22T12:15:00,0.5154,1.0,1,3,0.0,879,0.5154
879,0.0403275,1.0,True,2021-09-22T12:10:00,2021-09-22T12:15:00,0.48393,1.0,1,4,0.0,880,0.48393
880,0.0481479,1.0,True,2021-09-22T12:10:00,2021-09-22T12:15:00,0.577775,1.0,1,5,0.0,881,0.577775
881,0.0451122,1.0,True,2021-09-22T12:10:00,2021-09-22T12:15:00,0.541347,1.0,1,6,0.0,882,0.541347
882,0.0344903,1.0,True,2021-09-22T12:15:00,2021-09-22T12:20:00,0.413884,1.0,1,1,0.0,883,0.413884
883,0.044181,1.0,True,2021-09-22T12:15:00,2021-09-22T12:20:00,0.530172,1.0,1,2,0.0,884,0.530172
884,0.0431221,1.0,True,2021-09-22T12:15:00,2021-09-22T12:20:00,0.517465,1.0,1,3,0.0,885,0.517465
885,0.0404892,1.0,True,2021-09-22T12:15:00,2021-09-22T12:20:00,0.48587,1.0,1,4,0.0,886,0.48587
886,0.0483408,1.0,True,2021-09-22T12:15:00,2021-09-22T12:20:00,0.58009,1.0,1,5,0.0,887,0.58009
887,0.0452931,1.0,True,2021-09-22T12:15:00,2021-09-22T12:20:00,0.543517,1.0,1,6,0.0,888,0.543517
888,0.0346088,1.0,True,2021-09-22T12:20:00,2021-09-22T12:25:00,0.415306,1.0,1,1,0.0,889,0.415306
889,0.0443328,1.0,True,2021-09-22T12:20:00,2021-09-22T12:25:00,0.531993,1.0,1,2,0.0,890,0.531993
890,0.0432702,1.0,True,2021-09-22T12:20:00,2021-09-22T12:25:00,0.519243,1.0,1,3,0.0,891,0.519243
891,0.0406283,1.0,True,2021-09-22T12:20:00,2021-09-22T12:25:00,0.487539,1.0,1,4,0.0,892,0.487539
892,0.0485069,1.0,True,2021-09-22T12:20:00,2021-09-22T12:25:00,0.582083,1.0,1,5,0.0,893,0.582083
893,0.0454487,1.0,True,2021-09-22T12:20:00,2021-09-22T12:25:00,0.545384,1.0,1,6,0.0,894,0.545384
894,0.0347147,1.0,True,2021-09-22T12:25:00,2021-09-22T12:30:00,0.416576,1.0,1,1,0.0,895,0.416576
895,0.0444684,1.0,True,2021-09-22T12:25:00,2021-09-22T12:30:00,0.533621,1.0,1,2,0.0,896,0.533621
896,0.0434027,1.0,True,2021-09-22T12:25:00,2021-09-22T12:30:00,0.520832,1.0,1,3,0.0,897,0.520832
897,0.0407526,1.0,True,2021-09-22T12:25:00,2021-09-22T12:30:00,0.489031,1.0,1,4,0.0,898,0.489031
898,0.0486553,1.0,True,2021-09-22T12:25:00,2021-09-22T12:30:00,0.583864,1.0,1,5,0.0,899,0.583864
899,0.0455877,1.0,True,2021-09-22T12:25:00,2021-09-22T12:30:00,0.547053,1.0,1,6,0.0,900,0.547053
900,0.0348011,1.0,True,2021-09-22T12:30:00,2021-09-22T12:35:00,0.417613,1.0,1,1,0.0,901,0.417613
901,0.0445791,1.0,True,2021-09-22T12:30:00,2021-09-22T12:35:00,0.534949,1.0,1,2,0.0,902,0.534949
902,0.0435107,1.0,True,2021-09-22T12:30:00,2021-09-22T12:35:00,0.522128,1.0,1,3,0.0,903,0.522128
903,0.040854,1.0,True,2021-09-22T12:30:00,2021-09-22T12:35:00,0.490248,1.0,1,4,0.0,904,0.490248
904,0.0487764,1.0,True,2021-09-22T12:30:00,2021-09-22T12:35:00,0.585317,1.0,1,5,0.0,905,0.585317
905,0.0457012,1.0,True,2021-09-22T12:30:00,2021-09-22T12:35:00,0.548414,1.0,1,6,0.0,906,0.548414
906,0.03487,1.0,True,2021-09-22T12:35:00,2021-09-22T12:40:00,0.41844,1.0,1,1,0.0,907,0.41844
907,0.0446674,1.0,True,2021-09-22T12:35:00,2021-09-22T12:40:00,0.536009,1.0,1,2,0.0,908,0.536009
908,0.0435968,1.0,True,2021-09-22T12:35:00,2021-09-22T12:40:00,0.523162,1.0,1,3,0.0,909,0.523162
909,0.0409349,1.0,True,2021-09-22T12:35:00,2021-09-22T12:40:00,0.491219,1.0,1,4,0.0,910,0.491219
910,0.0488731,1.0,True,2021-09-22T12:35:00,2021-09-22T12:40:00,0.586477,1.0,1,5,0.0,911,0.586477
911,0.0457917,1.0,True,2021-09-22T12:35:00,2021-09-22T12:40:00,0.549501,1.0,1,6,0.0,912,0.549501
912,0.0349226,1.0,True,2021-09-22T12:40:00,2021-09-22T12:45:00,0.419071,1.0,1,1,0.0,913,0.419071
913,0.0447347,1.0,True,2021-09-22T12:40:00,2021-09-22T12:45:00,0.536817,1.0,1,2,0.0,914,0.536817
914,0.0436626,1.0,True,2021-09-22T12:40:00,2021-09-22T12:45:00,0.523951,1.0,1,3,0.0,915,0.523951
915,0.0409967,1.0,True,2021-09-22T12:40:00,2021-09-22T12:45:00,0.49196,1.0,1,4,0.0,916,0.49196
916,0.0489467,1.0,True,2021-09-22T12:40:00,2021-09-22T12:45:00,0.587361,1.0,1,5,0.0,917,0.587361
917,0.0458607,1.0,True,2021-09-22T12:40:00,2021-09-22T12:45:00,0.550329,1.0,1,6,0.0,918,0.550329
918,0.0349576,1.0,True,2021-09-22T12:45:00,2021-09-22T12:50:00,0.419491,1.0,1,1,0.0,919,0.419491
919,0.0447795,1.0,True,2021-09-22T12:45:00,2021-09-22T12:50:00,0.537354,1.0,1,2,0.0,920,0.537354
920,0.0437062,1.0,True,2021-09-22T12:45:00,2021-09-22T12:50:00,0.524475,1.0,1,3,0.0,921,0.524475
921,0.0410377,1.0,True,2021-09-22T12:45:00,2021-09-22T12:50:00,0.492452,1.0,1,4,0.0,922,0.492452
922,0.0489957,1.0,True,2021-09-22T12:45:00,2021-09-22T12:50:00,0.587949,1.0,1,5,0.0,923,0.587949
923,0.0459067,1.0,True,2021-09-22T12:45:00,2021-09-22T12:50:00,0.55088,1.0,1,6,0.0,924,0.55088
924,0.0349752,1.0,True,2021-09-22T12:50:00,2021-09-22T12:55:00,0.419703,1.0,1,1,0.0,925,0.419703
925,0.0448021,1.0,True,2021-09-22T12:50:00,2021-09-22T12:55:00,0.537625,1.0,1,2,0.0,926,0.537625
926,0.0437283,1.0,True,2021-09-22T12:50:00,2021-09-22T12:55:00,0.52474,1.0,1,3,0.0,927,0.52474
927,0.0410584,1.0,True,2021-09-22T12:50:00,2021-09-22T12:55:00,0.492701,1.0,1,4,0.0,928,0.492701
928,0.0490205,1.0,True,2021-09-22T12:50:00,2021-09-22T12:55:00,0.588246,1.0,1,5,0.0,929,0.588246
929,0.0459298,1.0,True,2021-09-22T12:50:00,2021-09-22T12:55:00,0.551158,1.0,1,6,0.0,930,0.551158
930,0.0349756,1.0,True,2021-09-22T12:55:00,2021-09-22T13:00:00,0.419707,1.0,1,1,0.0,931,0.419707
931,0.0448026,1.0,True,2021-09-22T12:55:00,2021-09-22T13:00:00,0.537631,1.0,1,2,0.0,932,0.537631
932,0.0437288,1.0,True,2021-09-22T12:55:00,2021-09-22T13:00:00,0.524746,1.0,1,3,0.0,933,0.524746
933,0.0410588,1.0,True,2021-09-22T12:55:00,2021-09-22T13:00:00,0.492706,1.0,1,4,0.0,934,0.492706
934,0.049021,1.0,True,2021-09-22T12:55:00,2021-09-22T13:00:00,0.588252,1.0,1,5,0.0,935,0.588252
935,0.0459303,1.0,True,2021-09-22T12:55:00,2021-09-22T13:00:00,0.551164,1.0,1,6,0.0,936,0.551164
936,0.0349582,1.0,True,2021-09-22T13:00:00,2021-09-22T13:05:00,0.419498,1.0,1,1,0.0,937,0.419498
937,0.0447803,1.0,True,2021-09-22T13:00:00,2021-09-22T13:05:00,0.537363,1.0,1,2,0.0,938,0.537363
938,0.043707,1.0,True,2021-09-22T13:00:00,2021-09-22T13:05:00,0.524484,1.0,1,3,0.0,939,0.524484
939,0.0410383,1.0,True,2021-09-22T13:00:00,2021-09-22T13:05:00,0.49246,1.0,1,4,0.0,940,0.49246
940,0.0489966,1.0,True,2021-09-22T13:00:00,2021-09-22T13:05:00,0.587959,1.0,1,5,0.0,941,0.587959
941,0.0459074,1.0,True,2021-09-22T13:00:00,2021-09-22T13:05:00,0.550889,1.0,1,6,0.0,942,0.550889
942,0.034909,1.0,True,2021-09-22T13:05:00,2021-09-22T13:10:00,0.418908,1.0,1,1,0.0,943,0.418908
943,0.0447172,1.0,True,2021-09-22T13:05:00,2021-09-22T13:10:00,0.536607,1.0,1,2,0.0,944,0.536607
944,0.0436456,1.0,True,2021-09-22T13:05:00,2021-09-22T13:10:00,0.523747,1.0,1,3,0.0,945,0.523747
945,0.0409807,1.0,True,2021-09-22T13:05:00,2021-09-22T13:10:00,0.491768,1.0,1,4,0.0,946,0.491768
946,0.0489277,1.0,True,2021-09-22T13:05:00,2021-09-22T13:10:00,0.587132,1.0,1,5,0.0,947,0.587132
947,0.0458428,1.0,True,2021-09-22T13:05:00,2021-09-22T13:10:00,0.550114,1.0,1,6,0.0,948,0.550114
948,0.0348408,1.0,True,2021-09-22T13:10:00,2021-09-22T13:15:00,0.418089,1.0,1,1,0.0,949,0.418089
949,0.0446299,1.0,True,2021-09-22T13:10:00,2021-09-22T13:15:00,0.535559,1.0,1,2,0.0,950,0.535559
950,0.0435603,1.0,True,2021-09-22T13:10:00,2021-09-22T13:15:00,0.522724,1.0,1,3,0.0,951,0.522724
951,0.0409006,1.0,True,2021-09-22T13:10:00,2021-09-22T13:15:00,0.490807,1.0,1,4,0.0,952,0.490807
952,0.0488321,1.0,True,2021-09-22T13:10:00,2021-09-22T13:15:00,0.585985,1.0,1,5,0.0,953,0.585985
953,0.0457533,1.0,True,2021-09-22T13:10:00,2021-09-22T13:15:00,0.54904,1.0,1,6,0.0,954,0.54904
954,0.0347596,1.0,True,2021-09-22T13:15:00,2021-09-22T13:20:00,0.417115,1.0,1,1,0.0,955,0.417115
955,0.0445259,1.0,True,2021-09-22T13:15:00,2021-09-22T13:20:00,0.534311,1.0,1,2,0.0,956,0.534311
956,0.0434587,1.0,True,2021-09-22T13:15:00,2021-09-22T13:20:00,0.521505,1.0,1,3,0.0,957,0.521505
957,0.0408053,1.0,True,2021-09-22T13:15:00,2021-09-22T13:20:00,0.489663,1.0,1,4,0.0,958,0.489663
958,0.0487183,1.0,True,2021-09-22T13:15:00,2021-09-22T13:20:00,0.584619,1.0,1,5,0.0,959,0.584619
959,0.0456467,1.0,True,2021-09-22T13:15:00,2021-09-22T13:20:00,0.54776,1.0,1,6,0.0,960,0.54776
960,0.034663,1.0,True,2021-09-22T13:20:00,2021-09-22T13:25:00,0.415956,1.0,1,1,0.0,961,0.415956
961,0.0444022,1.0,True,2021-09-22T13:20:00,2021-09-22T13:25:00,0.532826,1.0,1,2,0.0,962,0.532826
962,0.043338,1.0,True,2021-09-22T13:20:00,2021-09-22T13:25:00,0.520056,1.0,1,3,0.0,963,0.520056
963,0.0406918,1.0,True,2021-09-22T13:20:00,2021-09-22T13:25:00,0.488302,1.0,1,4,0.0,964,0.488302
964,0.0485829,1.0,True,2021-09-22T13:20:00,2021-09-22T13:25:00,0.582995,1.0,1,5,0.0,965,0.582995
965,0.0455198,1.0,True,2021-09-22T13:20:00,2021-09-22T13:25:00,0.546238,1.0,1,6,0.0,966,0.546238
966,0.0345546,1.0,True,2021-09-22T13:25:00,2021-09-22T13:30:00,0.414655,1.0,1,1,0.0,967,0.414655
967,0.0442633,1.0,True,2021-09-22T13:25:00,2021-09-22T13:30:00,0.531159,1.0,1,2,0.0,968,0.531159
968,0.0432024,1.0,True,2021-09-22T13:25:00,2021-09-22T13:30:00,0.518429,1.0,1,3,0.0,969,0.518429
969,0.0405646,1.0,True,2021-09-22T13:25:00,2021-09-22T13:30:00,0.486775,1.0,1,4,0.0,970,0.486775
970,0.0484309,1.0,True,2021-09-22T13:25:00,2021-09-22T13:30:00,0.581171,1.0,1,5,0.0,971,0.581171
971,0.0453774,1.0,True,2021-09-22T13:25:00,2021-09-22T13:30:00,0.544529,1.0,1,6,0.0,972,0.544529
972,0.0344312,1.0,True,2021-09-22T13:30:00,2021-09-22T13:35:00,0.413174,1.0,1,1,0.0,973,0.413174
973,0.0441053,1.0,True,2021-09-22T13:30:00,2021-09-22T13:35:00,0.529263,1.0,1,2,0.0,974,0.529263
974,0.0430482,1.0,True,2021-09-22T13:30:00,2021-09-22T13:35:00,0.516578,1.0,1,3,0.0,975,0.516578
975,0.0404197,1.0,True,2021-09-22T13:30:00,2021-09-22T13:35:00,0.485037,1.0,1,4,0.0,976,0.485037
976,0.048258,1.0,True,2021-09-22T13:30:00,2021-09-22T13:35:00,0.579096,1.0,1,5,0.0,977,0.579096
977,0.0452154,1.0,True,2021-09-22T13:30:00,2021-09-22T13:35:00,0.542585,1.0,1,6,0.0,978,0.542585
978,0.0342923,1.0,True,2021-09-22T13:35:00,2021-09-22T13:40:00,0.411508,1.0,1,1,0.0,979,0.411508
979,0.0439273,1.0,True,2021-09-22T13:35:00,2021-09-22T13:40:00,0.527128,1.0,1,2,0.0,980,0.527128
980,0.0428746,1.0,True,2021-09-22T13:35:00,2021-09-22T13:40:00,0.514495,1.0,1,3,0.0,981,0.514495
981,0.0402567,1.0,True,2021-09-22T13:35:00,2021-09-22T13:40:00,0.48308,1.0,1,4,0.0,982,0.48308
982,0.0480633,1.0,True,2021-09-22T13:35:00,2021-09-22T13:40:00,0.57676,1.0,1,5,0.0,983,0.57676
983,0.045033,1.0,True,2021-09-22T13:35:00,2021-09-22T13:40:00,0.540396,1.0,1,6,0.0,984,0.540396
984,0.0341425,1.0,True,2021-09-22T13:40:00,2021-09-22T13:45:00,0.40971,1.0,1,1,0.0,985,0.40971
985,0.0437355,1.0,True,2021-09-22T13:40:00,2021-09-22T13:45:00,0.524826,1.0,1,2,0.0,986,0.524826
986,0.0426873,1.0,True,2021-09-22T13:40:00,2021-09-22T13:45:00,0.512248,1.0,1,3,0.0,987,0.512248
987,0.0400809,1.0,True,2021-09-22T13:40:00,2021-09-22T13:45:00,0.480971,1.0,1,4,0.0,988,0.480971
988,0.0478534,1.0,True,2021-09-22T13:40:00,2021-09-22T13:45:00,0.574241,1.0,1,5,0.0,989,0.574241
989,0.0448363,1.0,True,2021-09-22T13:40:00,2021-09-22T13:45:00,0.538036,1.0,1,6,0.0,990,0.538036
990,0.0339772,1.0,True,2021-09-22T13:45:00,2021-09-22T13:50:00,0.407726,1.0,1,1,0.0,991,0.407726
991,0.0435236,1.0,True,2021-09-22T13:45:00,2021-09-22T13:50:00,0.522283,1.0,1,2,0.0,992,0.522283
992,0.0424805,1.0,True,2021-09-22T13:45:00,2021-09-22T13:50:00,0.509766,1.0,1,3,0.0,993,0.509766
993,0.0398868,1.0,True,2021-09-22T13:45:00,2021-09-22T13:50:00,0.478641,1.0,1,4,0.0,994,0.478641
994,0.0476216,1.0,True,2021-09-22T13:45:00,2021-09-22T13:50:00,0.571459,1.0,1,5,0.0,995,0.571459
995,0.0446192,1.0,True,2021-09-22T13:45:00,2021-09-22T13:50:00,0.53543,1.0,1,6,0.0,996,0.53543
996,0.033796,1.0,True,2021-09-22T13:50:00,2021-09-22T13:55:00,0.405552,1.0,1,1,0.0,997,0.405552
997,0.0432917,1.0,True,2021-09-22T13:50:00,2021-09-22T13:55:00,0.5195,1.0,1,2,0.0,998,0.5195
998,0.0422541,1.0,True,2021-09-22T13:50:00,2021-09-22T13:55:00,0.507049,1.0,1,3,0.0,999,0.507049
999,0.0396742,1.0,True,2021-09-22T13:50:00,2021-09-22T13:55:00,0.47609,1.0,1,4,0.0,1000,0.47609
1000,0.0473678,1.0,True,2021-09-22T13:50:00,2021-09-22T13:55:00,0.568413,1.0,1,5,0.0,1001,0.568413
1001,0.0443813,1.0,True,2021-09-22T13:50:00,2021-09-22T13:55:00,0.532576,1.0,1,6,0.0,1002,0.532576
1002,0.0336023,1.0,True,2021-09-22T13:55:00,2021-09-22T14:00:00,0.403228,1.0,1,1,0.0,1003,0.403228
1003,0.0430435,1.0,True,2021-09-22T13:55:00,2021-09-22T14:00:00,0.516522,1.0,1,2,0.0,1004,0.516522
1004,0.0420119,1.0,True,2021-09-22T13:55:00,2021-09-22T14:00:00,0.504143,1.0,1,3,0.0,1005,0.504143
1005,0.0394467,1.0,True,2021-09-22T13:55:00,2021-09-22T14:00:00,0.473361,1.0,1,4,0.0,1006,0.473361
1006,0.0470962,1.0,True,2021-09-22T13:55:00,2021-09-22T14:00:00,0.565155,1.0,1,5,0.0,1007,0.565155
1007,0.0441269,1.0,True,2021-09-22T13:55:00,2021-09-22T14:00:00,0.529523,1.0,1,6,0.0,1008,0.529523
1008,0.0333957,1.0,True,2021-09-22T14:00:00,2021-09-22T14:05:00,0.400748,1.0,1,1,0.0,1009,0.400748
1009,0.0427788,1.0,True,2021-09-22T14:00:00,2021-09-22T14:05:00,0.513346,1.0,1,2,0.0,1010,0.513346
1010,0.0417536,1.0,True,2021-09-22T14:00:00,2021-09-22T14:05:00,0.501043,1.0,1,3,0.0,1011,0.501043
1011,0.0392042,1.0,True,2021-09-22T14:00:00,2021-09-22T14:05:00,0.47045,1.0,1,4,0.0,1012,0.47045
1012,0.0468067,1.0,True,2021-09-22T14:00:00,2021-09-22T14:05:00,0.56168,1.0,1,5,0.0,1013,0.56168
1013,0.0438556,1.0,True,2021-09-22T14:00:00,2021-09-22T14:05:00,0.526267,1.0,1,6,0.0,1014,0.526267
1014,0.0331666,1.0,True,2021-09-22T14:05:00,2021-09-22T14:10:00,0.397999,1.0,1,1,0.0,1015,0.397999
1015,0.0424853,1.0,True,2021-09-22T14:05:00,2021-09-22T14:10:00,0.509824,1.0,1,2,0.0,1016,0.509824
1016,0.0414672,1.0,True,2021-09-22T14:05:00,2021-09-22T14:10:00,0.497606,1.0,1,3,0.0,1017,0.497606
1017,0.0389353,1.0,True,2021-09-22T14:05:00,2021-09-22T14:10:00,0.467223,1.0,1,4,0.0,1018,0.467223
1018,0.0464856,1.0,True,2021-09-22T14:05:00,2021-09-22T14:10:00,0.557827,1.0,1,5,0.0,1019,0.557827
1019,0.0435547,1.0,True,2021-09-22T14:05:00,2021-09-22T14:10:00,0.522657,1.0,1,6,0.0,1020,0.522657
1020,0.0329203,1.0,True,2021-09-22T14:10:00,2021-09-22T14:15:00,0.395044,1.0,1,1,0.0,1021,0.395044
1021,0.0421699,1.0,True,2021-09-22T14:10:00,2021-09-22T14:15:00,0.506039,1.0,1,2,0.0,1022,0.506039
1022,0.0411592,1.0,True,2021-09-22T14:10:00,2021-09-22T14:15:00,0.493911,1.0,1,3,0.0,1023,0.493911
1023,0.0386461,1.0,True,2021-09-22T14:10:00,2021-09-22T14:15:00,0.463753,1.0,1,4,0.0,1024,0.463753
1024,0.0461404,1.0,True,2021-09-22T14:10:00,2021-09-22T14:15:00,0.553685,1.0,1,5,0.0,1025,0.553685
1025,0.0432313,1.0,True,2021-09-22T14:10:00,2021-09-22T14:15:00,0.518776,1.0,1,6,0.0,1026,0.518776
1026,0.0326657,1.0,True,2021-09-22T14:15:00,2021-09-22T14:20:00,0.391988,1.0,1,1,0.0,1027,0.391988
1027,0.0418437,1.0,True,2021-09-22T14:15:00,2021-09-22T14:20:00,0.502124,1.0,1,2,0.0,1028,0.502124
1028,0.0408408,1.0,True,2021-09-22T14:15:00,2021-09-22T14:20:00,0.49009,1.0,1,3,0.0,1029,0.49009
1029,0.0383472,1.0,True,2021-09-22T14:15:00,2021-09-22T14:20:00,0.460166,1.0,1,4,0.0,1030,0.460166
1030,0.0457835,1.0,True,2021-09-22T14:15:00,2021-09-22T14:20:00,0.549402,1.0,1,5,0.0,1031,0.549402
1031,0.0428969,1.0,True,2021-09-22T14:15:00,2021-09-22T14:20:00,0.514763,1.0,1,6,0.0,1032,0.514763
1032,0.0323937,1.0,True,2021-09-22T14:20:00,2021-09-22T14:25:00,0.388725,1.0,1,1,0.0,1033,0.388725
1033,0.0414953,1.0,True,2021-09-22T14:20:00,2021-09-22T14:25:00,0.497944,1.0,1,2,0.0,1034,0.497944
1034,0.0405008,1.0,True,2021-09-22T14:20:00,2021-09-22T14:25:00,0.48601,1.0,1,3,0.0,1035,0.48601
1035,0.0380279,1.0,True,2021-09-22T14:20:00,2021-09-22T14:25:00,0.456335,1.0,1,4,0.0,1036,0.456335
1036,0.0454023,1.0,True,2021-09-22T14:20:00,2021-09-22T14:25:00,0.544828,1.0,1,5,0.0,1037,0.544828
